LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741924	25222292			2937	Part of plant measured	Part of plant measured	Leaf											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741924	25222294			450	Plot ID	Plot ID	3											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741924	25222295	926	Leaf area index (LAI) of a single plant	384	LAI of respective plant	LAI of respective plant	0.074	m2/m2										Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741924	25222297			61	Altitude	Altitude	28 m	m					28	m				Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741925	25222298			1614	Study ID; external Dataset ID	Study ID; external Dataset ID	EM122											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741925	25222299			2636	Author: person who measured plant traits or contributed dataset to the external database	Author: person who measured plant traits or contributed dataset to the external database	Isabelle Aubin											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741925	25222300			241	Measurement date / sampling date	Measurement date / sampling date	1998											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741925	25222301			236	Soil type (soil order)	Soil type	Podzol Humo-Ferric											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741925	25222302			59	Latitude	Latitude	45d 56m 15.0s N											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741925	25222303			60	Longitude	Longitude	73d 17m 10.5s W											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741925	25222304			3007	External Observation ID	External Observation ID	7091											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741925	25222305			113	Reference / source	Reference / source / PI	Aubin, I. & JP Ricard. 2000. Ensemencement d’espèces compatibles dans les emprises de distribut ...											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741925	25222307			2937	Part of plant measured	Part of plant measured	Leaf											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741925	25222309			450	Plot ID	Plot ID	3											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741925	25222310	926	Leaf area index (LAI) of a single plant	384	LAI of respective plant	LAI of respective plant	0.017	m2/m2										Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741925	25222312			61	Altitude	Altitude	28 m	m					28	m				Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741926	25222313			1614	Study ID; external Dataset ID	Study ID; external Dataset ID	EM122											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741926	25222314			2636	Author: person who measured plant traits or contributed dataset to the external database	Author: person who measured plant traits or contributed dataset to the external database	Isabelle Aubin											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741926	25222315			241	Measurement date / sampling date	Measurement date / sampling date	1998											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741926	25222316			236	Soil type (soil order)	Soil type	Podzol Humo-Ferric											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741926	25222317			59	Latitude	Latitude	45d 56m 15.0s N											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741926	25222318			60	Longitude	Longitude	73d 17m 10.5s W											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741926	25222319			3007	External Observation ID	External Observation ID	7092											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741926	25222320			113	Reference / source	Reference / source / PI	Aubin, I. & JP Ricard. 2000. Ensemencement d’espèces compatibles dans les emprises de distribut ...											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741926	25222322			2937	Part of plant measured	Part of plant measured	Leaf											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741926	25222324			450	Plot ID	Plot ID	3											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741926	25222325	926	Leaf area index (LAI) of a single plant	384	LAI of respective plant	LAI of respective plant	0.062	m2/m2										Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741926	25222327			61	Altitude	Altitude	28 m	m					28	m				Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741927	25222328			1614	Study ID; external Dataset ID	Study ID; external Dataset ID	EM122											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741927	25222329			2636	Author: person who measured plant traits or contributed dataset to the external database	Author: person who measured plant traits or contributed dataset to the external database	Isabelle Aubin											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741927	25222330			241	Measurement date / sampling date	Measurement date / sampling date	1998											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741927	25222331			236	Soil type (soil order)	Soil type	Podzol Humo-Ferric											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741927	25222332			59	Latitude	Latitude	45d 56m 15.0s N											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741927	25222333			60	Longitude	Longitude	73d 17m 10.5s W											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741927	25222334			3007	External Observation ID	External Observation ID	7093											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741927	25222335			113	Reference / source	Reference / source / PI	Aubin, I. & JP Ricard. 2000. Ensemencement d’espèces compatibles dans les emprises de distribut ...											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741927	25222337			2937	Part of plant measured	Part of plant measured	Leaf											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741927	25222339			450	Plot ID	Plot ID	3											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741927	25222340	926	Leaf area index (LAI) of a single plant	384	LAI of respective plant	LAI of respective plant	0.043	m2/m2										Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741927	25222342			61	Altitude	Altitude	28 m	m					28	m				Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741928	25222343			1614	Study ID; external Dataset ID	Study ID; external Dataset ID	EM122											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741928	25222344			2636	Author: person who measured plant traits or contributed dataset to the external database	Author: person who measured plant traits or contributed dataset to the external database	Isabelle Aubin											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741928	25222345			241	Measurement date / sampling date	Measurement date / sampling date	1998											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741928	25222346			236	Soil type (soil order)	Soil type	Podzol Humo-Ferric											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741928	25222347			59	Latitude	Latitude	45d 56m 15.0s N											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741928	25222348			60	Longitude	Longitude	73d 17m 10.5s W											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741928	25222349			3007	External Observation ID	External Observation ID	7094											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741928	25222350			113	Reference / source	Reference / source / PI	Aubin, I. & JP Ricard. 2000. Ensemencement d’espèces compatibles dans les emprises de distribut ...											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741928	25222352			2937	Part of plant measured	Part of plant measured	Leaf											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
Aubin	Isabelle	292	TOPIC (Traits of Plants in Canada)	Rhus typhina	46375	Rhus typhina	2741928	25222354			450	Plot ID	Plot ID	3											Aubin, I., Messier, C., Gachet, S., Lawrence, K., McKenney, D., Arseneault, A., Bell, W., De Grandpré, L., Shipley, B., Ricard, J.P. and Munson, A.D., 2012. TOPIC–traits of plants in Canada. Natural Resources Canada, Canadian Forest Service, Sault Ste. Marie, Ontario. Online [URL] TOPIC website :http://cfs.cloud.nrcan.gc.ca/ctn/topic.php			
